IRIS;COM;DEP;NBUC10;RFUCQ110;RFUCQ210;RFUCQ310;RFUCIQ10;RFUCD110;RFUCD210;RFUCD310;RFUCD410;RFUCD610;RFUCD710;RFUCD810;RFUCD910;RFUCRD10;RFUCET10;RFUCGI10
940171303;94017;94;1458,2;16024;23801;33254;17230;9132;14331;18034;21285;27515;31271;35174;42004;4,6;15863,13;0,3119
940171304;94017;94;1575,1;15727;23516;31370;15643;9528;13765;17451;20551;25844;29114;34460;42416;4,5;17779,99;0,3241
940171401;94017;94;1352,0;10405;17830;25432;15027;4937;8478;12131;15273;20629;23933;27727;34232;6,9;12758,05;0,3475
940180101;94018;94;2592,6;18129;28626;40655;22526;10071;16037;20457;24440;32759;37288;44751;56247;5,6;23911,55;0,3512
940180102;94018;94;1934,6;19749;31110;46721;26972;11522;17919;21813;26056;36308;42560;50487;67746;5,9;28671,58;0,3699
940180103;94018;94;1515,2;23907;35116;52544;28637;14561;21328;26179;30172;40074;47615;58279;74799;5,1;40887,67;0,3724
940180104;94018;94;1650,4;21332;33956;50082;28750;12428;18385;23744;28561;39003;45645;55009;73730;5,9;40857,53;0,3896
940180105;94018;94;1565,0;20543;30520;44024;23481;11330;18380;22629;26154;34038;40309;47533;62290;5,5;24658,92;0,3444
940180106;94018;94;1462,4;14108;21973;31140;17032;8972;12487;15428;18551;25006;29309;33915;43548;4,9;41571,82;0,3920
940180107;94018;94;1358,9;12941;19965;28615;15674;6911;11530;14217;17025;23154;26420;31313;38843;5,6;13230,94;0,3272
940180108;94018;94;3727,3;14844;22397;33085;18241;8137;12975;16392;19424;25820;30417;36601;48184;5,9;20194,28;0,3583
940180109;94018;94;2594,3;14629;22548;31663;17034;8445;12727;16767;19539;26186;29609;34404;42412;5,0;16817,36;0,3319
940180110;94018;94;2482,2;19744;31236;45402;25658;10911;16999;22289;26761;35921;41511;49728;64667;5,9;32112,29;0,3760
940190101;94019;94;1440,2;17526;23085;29439;11913;11310;15844;18675;20793;25216;27837;31851;37207;3,3;11525,18;0,2498
940190102;94019;94;1459,6;18583;25478;35727;17144;10611;16846;19691;22579;28902;33243;39019;53037;5,0;19511,23;0,3276
940190103;94019;94;1696,2;19497;29956;43879;24382;11321;17409;21515;25606;34206;39570;48995;73088;6,5;44991,18;0,4300
940190104;94019;94;1704,0;19702;29335;39282;19580;12921;18125;21699;25530;32572;36624;41713;51996;4,0;44269,13;0,3464
940190105;94019;94;1497,4;14968;22074;29685;14717;9684;13683;16410;19878;24331;27634;31903;38255;4,0;14162,63;0,2908
940190106;94019;94;1176,8;6653;11095;17220;10567;2725;5767;7425;9312;13285;15203;19219;23965;8,8;9056,99;0,3755
940190107;94019;94;1864,3;7292;12244;19169;11877;3886;6651;8319;10307;14837;17783;20688;26055;6,7;9928,11;0,3642
940190108;94019;94;1772,6;11081;18931;25707;14626;6156;9356;12548;16109;21221;24086;27785;33376;5,4;10896,26;0,3140
940210102;94021;94;1346,4;17904;25585;35080;17176;10979;15873;19722;22378;28967;32929;37029;47411;4,3;15924,74;0,3013
940210103;94021;94;1405,1;19783;26647;34869;15086;13694;18214;21222;23650;29757;33035;37357;43717;3,2;15140,01;0,2637
940210104;94021;94;731,7;12243;19660;28176;15933;;;;;;;;;;;
940210105;94021;94;1962,7;16748;24815;33676;16928;9740;14646;18888;22383;27967;31898;36468;45589;4,7;15946,47;0,3020
940210106;94021;94;1378,2;15023;21541;28878;13855;7979;12456;16634;18851;23815;26969;31094;36702;4,6;12711,84;0,2918
940210107;94021;94;1485,1;7817;13111;18523;10706;5047;6992;8625;10985;14995;17247;20236;24627;4,9;8483,89;0,3306
940210108;94021;94;2236,4;10180;16273;24060;13880;6072;8966;11275;13836;18904;22088;26576;34271;5,6;12072,45;0,3427
940210109;94021;94;1355,9;11220;18242;24540;13320;6554;9491;12443;14907;20459;23170;26745;31729;4,8;10330,74;0,3052
940220101;94022;94;3880,6;9141;16427;24341;15200;4805;7887;10634;13463;19314;22291;26198;32451;6,8;12498,23;0,3612
940220102;94022;94;1095,1;9505;15951;23384;13879;5071;8253;10532;13188;18772;22030;25637;30793;6,1;12425,34;0,3552
940220103;94022;94;2820,7;10651;18866;27648;16997;5926;9016;12270;15538;22214;25378;30227;39071;6,6;15275,87;0,3638
940220104;94022;94;3204,3;11134;20341;29956;18822;5918;9376;13258;16917;24115;27740;32872;39747;6,7;23614,74;0,3743
940220105;94022;94;1255,3;9359;15416;23930;14571;4353;8389;10475;12820;18852;22200;26616;34355;7,9;12420,10;0,3717
940220106;94022;94;1674,4;15070;22076;30975;15905;7688;13224;16771;19349;25252;28691;33582;41509;5,4;16583,13;0,3255
940220107;94022;94;1696,5;6697;11263;16259;9562;3431;5944;7409;9214;13190;15206;18113;22269;6,5;8429,74;0,3554
940220108;94022;94;2194,3;8534;14447;22500;13966;4744;7350;10110;12056;17410;20560;24697;29131;6,1;11370,28;0,3555
940220201;94022;94;1441,7;12470;20423;28255;15785;6969;10983;14058;16929;23519;26408;30053;36023;5,2;13265,47;0,3164
940220202;94022;94;1320,5;12794;21525;29487;16693;7407;11167;14757;17896;24155;27833;31995;38683;5,2;13291,65;0,3196
940220203;94022;94;1564,1;11459;19243;27928;16469;5146;9530;13008;16150;22330;25884;29839;36354;7,1;14948,33;0,3534
940220204;94022;94;1440,7;14538;23103;33070;18532;6878;12048;16808;19755;26697;30782;36023;42912;6,2;15919,50;0,3331
940220205;94022;94;1302,1;13527;20561;27865;14338;6577;11117;15254;17845;23034;26296;30427;35302;5,4;13153,68;0,3092
940220206;94022;94;2314,8;12374;19229;26903;14529;6108;10544;13967;16479;21775;24909;28995;35852;5,9;12530,93;0,3258
940280101;94028;94;1304,3;22692;33692;48490;25798;15607;21202;24714;29539;39401;45574;52585;67555;4,3;30073,06;0,3388
940280102;94028;94;1613,5;11513;18802;26829;15316;6435;9816;12907;16223;21706;24761;29058;34981;5,4;12554,33;0,3302
940280103;94028;94;1908,0;15715;22695;31744;16029;8048;13990;17211;20239;25995;29514;34708;43796;5,4;21129,24;0,3352
940280104;94028;94;2112,1;15719;23480;33378;17659;8755;13729;17666;20417;27137;31247;36096;44546;5,1;15665,70;0,3168
940280201;94028;94;1337,2;12740;19994;28587;15847;5610;11030;13779;16912;22794;26511;30647;36327;6,5;13646,98;0,3346
940280202;94028;94;1219,9;10143;16706;23478;13335;6132;8714;11908;14673;18798;21656;25849;31608;5,2;10977,18;0,3236
940280204;94028;94;1610,2;11481;21919;31944;20463;4531;9667;13179;17606;25347;29625;36527;47099;10,4;20248,78;0,4053
940280205;94028;94;1594,3;10451;17043;24001;13550;5807;8585;11720;14409;19551;22558;26303;33745;5,8;14114,33;0,3515
940280206;94028;94;4377,9;10026;16539;24091;14065;5735;8830;11430;13937;19226;22251;25823;31125;5,4;11596,37;0,3355
940280207;94028;94;2102,9;8879;15240;22955;14076;5157;8018;10187;12451;18081;21583;25144;31597;6,1;11967,95;0,3612
940280208;94028;94;2087,2;10707;17248;25227;14520;5287;9316;12103;14842;20019;23582;27659;34619;6,5;12025,83;0,3429
940280209;94028;94;2156,4;10557;18267;25455;14898;5403;8897;12057;15769;21004;23871;27556;34905;6,5;12774,92;0,3437
940280210;94028;94;1783,7;10178;16720;24968;14790;5864;9228;10878;13687;19411;22712;27846;35694;6,1;13126,94;0,3586
940280211;94028;94;1446,5;9382;15353;21912;12530;5040;8268;10408;12558;18008;20697;23409;28055;5,6;9502,31;0,3231
940280212;94028;94;126,2;7923;13547;22217;14294;;;;;;;;;;;
940280215;94028;94;2529,5;11380;20472;29901;18521;5966;9699;13449;17020;24072;27581;32381;40723;6,8;20130,66;0,3796
940280301;94028;94;2110,4;21160;30929;41661;20501;14095;19037;23295;27338;34662;39479;45018;56964;4,0;19053,75;0,2927
940280302;94028;94;1418,9;8443;13624;20175;11732;4262;7337;9610;11607;15703;18811;22159;28230;6,6;11549,23;0,3633
940280303;94028;94;1252,2;10388;18717;26478;16090;5189;8920;11838;15407;21360;24547;28417;35367;6,8;12454,66;0,3483
940280304;94028;94;1259,3;9519;16299;25422;15903;4719;7902;10729;13099;19547;23820;27522;34144;7,2;12979,50;0,3647
940280305;94028;94;2370,3;16536;25133;36153;19617;9475;14229;18479;21977;28482;33421;39057;51869;5,5;22202,84;0,3531
940280306;94028;94;2016,3;15487;24054;34172;18685;8573;13443;17320;20821;27359;31831;36827;47515;5,5;33636,58;0,3825
940280307;94028;94;1561,0;8652;15050;23731;15079;5225;7845;9715;12646;18579;21915;25601;31768;6,1;11961,28;0,3613
940280401;94028;94;1341,2;8014;14231;22317;14303;4198;6834;9259;11104;17682;20815;24318;30953;7,4;13203,37;0,3916
940280402;94028;94;1265,8;6224;11545;17589;11365;2087;5049;6990;9566;13763;16028;19361;23453;11,2;8289,68;0,3713
940280403;94028;94;2550,3;6484;11690;18249;11765;3372;5504;7584;9484;14277;16588;20147;24252;7,2;8939,35;0,3685
940280404;94028;94;1082,1;9537;15788;22990;13453;4997;8437;11156;13277;17940;20988;24726;29372;5,9;10525,93;0,3341
940280405;94028;94;3659,1;8825;14450;21607;12782;4125;7545;9969;12182;17195;19981;23702;29423;7,1;11038,16;0,3572
940280406;94028;94;1371,6;7723;12923;19836;12113;3164;6046;8583;10393;15240;18021;21351;27192;8,6;9349,37;0,3665
940280407;94028;94;2133,6;9926;15632;22124;12198;5161;8724;10811;13396;18048;20828;23745;29215;5,7;10398,91;0,3299
940280408;94028;94;2582,6;10576;17153;24372;13796;5594;8945;12140;15068;20099;22859;26370;33337;6,0;12447,44;0,3390
940330101;94033;94;1152,6;15618;24889;35672;20054;7841;12913;17386;21280;28453;32773;38730;48524;6,2;17925,73;0,3472
940330102;94033;94;1673,9;15889;24440;35335;19446;8735;13627;17828;21426;28199;32804;37739;46686;5,3;25434,60;0,3559
940330103;94033;94;2351,3;16813;25748;35954;19141;9514;14848;18635;22620;28422;33250;39327;49748;5,2;21958,94;0,3408
940330104;94033;94;1356,7;13832;22343;30909;17077;7540;11859;15535;19745;24964;28302;33142;42400;5,6;16163,80;0,3374
940330105;94033;94;1902,9;10316;15565;22118;11802;5495;8999;11417;13051;17857;20502;23549;28166;5,1;9343,14;0,3099
940330106;94033;94;1941,1;10210;16772;24880;14670;6171;8867;11347;14131;19823;22817;26759;33098;5,4;13241,61;0,3464
940330107;94033;94;1686,8;7665;14306;22630;14965;3596;6506;9017;11549;16836;20616;24827;31086;8,6;11550,26;0,3832
940330108;94033;94;1527,6;10777;16581;24301;13524;7044;9684;11877;14288;19352;22446;26010;31596;4,5;10673,12;0,3138
940330109;94033;94;1121,6;12346;18543;27524;15178;7095;10898;13335;16291;21659;26222;30512;37833;5,3;14120,07;0,3346
940330110;94033;94;1168,9;10065;15987;24358;14293;5521;8696;10758;13487;18637;21608;26425;32672;5,9;12146,10;0,3528
940330111;94033;94;1992,2;9338;16377;23898;14560;4990;7655;10785;14223;19057;21995;25842;32091;6,4;12383,26;0,3551
940330112;94033;94;1291,8;16632;24395;34520;17888;10000;15147;18420;21407;27450;31485;37011;45575;4,6;14362,75;0,2937
940330113;94033;94;2078,4;9543;16405;25120;15577;4886;8291;10772;13901;19354;23144;27733;34486;7,1;13902,46;0,3720
940330114;94033;94;1546,9;19298;31026;43852;24555;10811;16863;21130;25330;35190;40649;47689;63773;5,9;28889,50;0,3626
940330115;94033;94;1876,3;17835;26732;42403;24568;8749;15129;19662;23758;32040;38665;46828;60747;6,9;26574,26;0,3789
940330116;94033;94;1712,2;20016;30801;45376;25360;9994;16394;22123;26511;36120;41982;50539;63933;6,4;33748,85;0,3788
940330117;94033;94;1807,7;14142;23189;35077;20935;7420;12364;15825;19522;27147;32044;38166;50039;6,7;17904,21;0,3587
940330118;94033;94;1669,7;17690;26413;37691;20001;9897;15485;19343;22714;30277;35470;40443;50379;5,1;21121,55;0,3319
940330119;94033;94;1651,4;17317;25648;37526;20209;10056;15371;19177;22500;30229;34722;41031;52517;5,2;19687,43;0,3353
940330120;94033;94;2049,4;12630;21232;33589;20959;6400;10758;14640;17483;24967;29623;36780;50635;7,9;27074,27;0,4156
940330121;94033;94;1962,4;23917;40147;63049;39132;13101;21038;26537;33072;47184;56666;69997;97904;7,5;52307,43;0,4276
940340101;94034;94;;;;;;;;;;;;;;;;
940340102;94034;94;2091,1;14215;20763;28575;14360;8296;12814;15758;18456;23843;26828;31616;37432;4,5;15648,73;0,3074
940340103;94034;94;1902,6;14411;22574;31032;16621;7505;13038;16266;19388;25253;28442;33587;41060;5,5;18651,11;0,3268
940340104;94034;94;2383,6;12096;18637;26611;14515;7414;10781;13456;16119;21357;24713;29063;35958;4,9;12780,35;0,3211
940340105;94034;94;1738,0;19438;28264;38518;19080;12287;17485;21150;24853;31998;36156;41357;50968;4,1;20374,80;0,3032
940340106;94034;94;1775,2;19562;26473;34765;15203;13162;17864;20814;23819;29968;32898;36479;42794;3,3;14023,21;0,2545
940340107;94034;94;1821,5;15743;23206;30699;14956;9275;13897;17321;20242;25436;28677;32618;38634;4,2;13656,07;0,2924
940340108;94034;94;1650,1;11809;19685;27750;15941;7073;9979;13410;16363;22453;25829;29834;36090;5,1;12669,17;0,3256
940340109;94034;94;1906,3;12787;20811;28129;15342;7665;11039;14291;17408;23303;26275;31012;37642;4,9;13152,51;0,3201
940340112;94034;94;469,0;17339;22463;27529;10190;;;;;;;;;;;
940370101;94037;94;1302,3;12415;18086;25349;12934;7307;10669;13395;15717;20875;23554;26975;31132;4,3;11751,77;0,2995
940370102;94037;94;1415,9;11156;19350;29402;18246;5597;9064;13043;16568;22741;26599;31710;41053;7,3;16687,67;0,3730
940370103;94037;94;1504,9;9372;14988;21946;12574;5309;8317;10547;12563;17447;20117;24224;30380;5,7;10264,23;0,3334
940370104;94037;94;1689,8;13501;23915;36290;22789;6195;10836;15916;19866;28694;33169;39048;51201;8,3;20102,29;0,3793
940370105;94037;94;1515,8;13981;23754;35143;21163;6134;11603;16205;19977;27148;31991;38899;50095;8,2;20117,14;0,3774
940370106;94037;94;1442,9;7964;14389;20912;12948;3056;6309;9026;12113;16307;19486;22461;27934;9,1;12810,09;0,3884
940370107;94037;94;1380,2;8087;13363;21885;13798;4161;7078;9207;11387;16333;19657;24181;30719;7,4;11507,94;0,3798
940370108;94037;94;1430,3;11877;18456;25939;14062;6191;9863;13020;15564;21198;23797;27783;34809;5,6;13298,82;0,3362
940380102;94038;94;1207,7;21988;30477;41708;19720;14786;19662;23997;27725;34364;38322;45145;56711;3,8;21307,72;0,2953
940380103;94038;94;1733,8;22222;31297;44399;22177;14847;20242;24135;27362;35938;40677;47688;58954;4,0;23657,02;0,3064
940380104;94038;94;1746,4;23175;32342;43012;19837;14005;21135;25190;29042;35741;40185;46720;55739;4,0;21755,63;0,2918
940380105;94038;94;1737,7;21665;31518;44199;22534;13229;20127;23755;27702;35143;40573;47831;61873;4,7;27303,41;0,3318
940380106;94038;94;2080,7;15547;24082;33476;17929;9092;13743;17699;21314;27398;31656;36359;44169;4,9;16769,93;0,3217
940380107;94038;94;1882,1;8727;14631;22445;13718;4435;7610;9632;12050;17412;20597;24274;30801;6,9;13874,72;0,3780
940380108;94038;94;1379,7;17422;25505;35439;18017;10418;15229;18835;22333;29201;33399;38997;48403;4,6;23823,03;0,3361
940380109;94038;94;1561,1;13306;20434;28683;15377;7611;11844;14957;17909;23465;26951;30468;38425;5,0;15459,22;0,3254
940380110;94038;94;1648,8;10248;17721;26255;16008;6393;9031;11502;14631;20158;24105;28520;35965;5,6;28320,17;0,3848
940380111;94038;94;1774,8;9409;15566;24250;14841;4605;8019;10305;12671;18597;22046;26410;34010;7,4;12306,72;0,3684
940380112;94038;94;1518,0;9567;14832;21214;11647;6224;8557;11033;12854;17007;19646;22539;27331;4,4;8508,91;0,2969
940380113;94038;94;2052,9;12856;20940;31277;18421;7806;11147;14675;18112;24648;28601;34024;44601;5,7;19360,59;0,3646
940410101;94041;94;1768,4;10136;17234;24222;14087;5358;8652;11771;14698;19663;22744;26420;32580;6,1;12102,99;0,3333
940410102;94041;94;1450,7;9759;15827;23103;13344;5586;8191;10854;13262;18311;21628;24942;30461;5,5;9845,47;0,3229
940410103;94041;94;1993,2;12909;21039;30492;17583;7595;10850;14359;17447;24556;28106;33267;42129;5,5;15682,15;0,3406
940410104;94041;94;1143,7;8838;15744;24785;15947;5146;7754;10682;13625;18992;22421;27997;35533;6,9;12975,55;0,3755
940410105;94041;94;1482,2;9965;17645;27809;17844;4776;8578;11678;14627;20597;24809;29998;36867;7,7;14734,82;0,3784
940410106;94041;94;2122,8;10842;18689;27686;16844;5403;8875;12513;15541;21647;25663;30197;37493;6,9;16847,62;0,3752
940410107;94041;94;1733,1;6343;11789;18223;11880;3490;5680;7575;9680;14045;16755;19807;25547;7,3;10610,62;0,3806
940410108;94041;94;1588,7;10235;17629;28163;17928;4887;8916;11347;14404;20589;25412;31077;40057;8,2;19747,49;0,3942
940410109;94041;94;908,4;10353;17159;24191;13838;;;;;;;;;;;
940410110;94041;94;1214,4;10166;16498;24351;14185;4756;8965;11069;13795;19224;22373;26042;33145;7,0;11462,87;0,3444
940410201;94041;94;2425,4;9238;15694;23847;14609;4802;8030;10633;13246;18746;21918;25851;32637;6,8;12249,84;0,3617
940410202;94041;94;1904,1;9654;16570;25792;16138;4597;8357;10931;14049;19979;23021;27773;34636;7,5;13849,89;0,3708
940410203;94041;94;2610,1;10373;19247;29882;19509;5677;8774;12265;16028;22756;27016;33000;43556;7,7;18569,11;0,3906
940410204;94041;94;1493,7;8246;14078;21094;12848;3930;7058;9228;11322;16270;19713;22703;29291;7,5;11253,87;0,3686
940410205;94041;94;1114,9;9601;16441;25462;15861;4587;8117;10887;14025;19801;23226;28386;36784;8,0;16371,93;0,3961
940410206;94041;94;2095,6;7960;14682;23462;15502;4063;6676;9156;11866;17883;20990;25388;31132;7,7;12093,27;0,3810
940410207;94041;94;1825,2;7644;15162;24586;16942;2313;5942;8943;11764;18530;22647;27392;35511;15,4;17614,64;0,4437
940410208;94041;94;1557,0;9022;17150;26199;17177;4080;7051;10519;14179;20649;24023;28641;34771;8,5;13199,54;0,3783
940410211;94041;94;1669,9;9571;19856;31506;21935;5104;7953;11053;15125;23429;28572;33595;44057;8,6;17754,04;0,4049
940410301;94041;94;3693,7;4943;9619;18875;13932;2016;4253;5582;7337;12730;16515;21315;28857;14,3;14598,67;0,4777
940410302;94041;94;2190,5;6990;12342;19139;12149;2153;5991;7982;9998;14291;17513;21060;27304;12,7;10888,33;0,3983
940410304;94041;94;1619,1;9104;16292;25720;16616;3965;7195;10420;13397;19668;23529;28416;35076;8,8;13544,44;0,3851
940420101;94042;94;1806,5;16226;24601;34458;18232;9498;14889;18121;21430;27760;32317;37187;45922;4,8;16662,77;0,3190
940420102;94042;94;1301,1;16509;25260;36507;19998;8899;14576;17867;21861;29103;33578;40138;49023;5,5;21021,36;0,3474
940420103;94042;94;1467,5;16248;24930;36154;19906;9638;13864;18446;22017;29137;33594;39844;53150;5,5;20511,29;0,3450
940420104;94042;94;1269,6;8610;16694;24617;16007;4644;7314;10691;13877;19750;22783;27174;36503;7,9;15453,60;0,3954
940420105;94042;94;1443,3;11116;18358;29505;18389;5587;9631;12535;15589;21696;26258;32108;41998;7,5;17628,97;0,3876
940420106;94042;94;2370,5;17784;27335;40587;22803;9881;15580;19902;23734;32008;37605;44345;57223;5,8;28278,34;0,3686
940420107;94042;94;1406,8;18671;27406;39699;21028;10580;16341;20724;23960;30927;37257;42148;49911;4,7;57247,31;0,3647
940420108;94042;94;1471,9;22408;32521;44523;22115;12804;19989;24045;28626;36648;41525;47721;61178;4,8;32578,36;0,3423
940430101;94043;94;1178,7;11613;18989;28337;16724;4359;9264;13336;16117;22364;25904;31135;38345;8,8;17014,62;0,3790
940430102;94043;94;1924,1;11222;19764;30783;19562;5458;9440;13088;15952;23818;28089;34150;42956;7,9;16606,54;0,3783
940430103;94043;94;2225,2;15638;25764;34336;18698;6514;13415;17993;22079;28981;32599;37545;46320;7,1;17839,80;0,3392
940430104;94043;94;2185,6;13450;23588;34601;21151;6708;11538;15764;19809;27763;32261;38796;47179;7,0;18507,25;0,3621
940430105;94043;94;1835,4;11272;18313;27110;15838;5959;9728;12731;15438;21458;24860;29247;37144;6,2;14623,48;0,3581
940430106;94043;94;1596,8;8824;15215;23193;14369;4538;7726;9950;12974;17948;20896;25799;33488;7,4;17297,91;0,3960
940430107;94043;94;2089,2;14649;20617;27060;12411;9763;13541;15747;18386;22878;25409;29067;33526;3,4;10083,02;0,2542
940430108;94043;94;1532,5;11839;21132;32013;20174;5976;9741;14038;17732;24570;29352;34930;43386;7,3;18492,81;0,3839
940430109;94043;94;1749,0;16149;24174;33937;17788;8899;13453;17946;21371;27446;31328;36954;45785;5,1;16694,31;0,3271
940440101;94044;94;2163,3;16712;23167;30930;14218;9670;14486;18565;20821;25979;29326;33213;41715;4,3;16192,90;0,3042
940440102;94044;94;2398,7;12994;20982;27847;14853;7653;11485;15280;18078;23240;25932;29938;35547;4,6;14917,93;0,3104
940440103;94044;94;1110,6;7121;11932;18907;11786;3490;5937;8250;9732;14580;17343;20659;26225;7,5;10186,31;0,3772
940440104;94044;94;1991,3;12722;18964;26097;13375;7259;10783;14286;16677;21502;24062;28133;33368;4,6;11289,32;0,2999
940440105;94044;94;2523,7;16330;23367;31098;14768;9495;14491;17940;20631;26039;29063;33272;40443;4,3;18937,30;0,3074
940440106;94044;94;1710,1;12024;19384;26388;14364;7444;10581;13384;16184;22514;24666;28346;33824;4,5;11579,49;0,3038
940440107;94044;94;1659,0;11936;19901;27694;15758;6801;10047;14211;17172;23002;26138;29631;35489;5,2;14801,41;0,3303
940460101;94046;94;1385,8;19221;27278;37591;18370;13023;17385;20932;24191;30505;34620;39587;49368;3,8;19233,35;0,3042
940460102;94046;94;1330,4;16089;24093;33774;17685;8242;14080;17831;21090;27644;31816;35727;43834;5,3;15880,33;0,3193
940460103;94046;94;1290,1;20542;28606;38937;18395;12728;17897;22069;25785;32461;36181;42099;51532;4,0;23887,37;0,3160
940460104;94046;94;1613,8;16675;24887;35244;18569;8646;14477;18607;22086;28455;33064;39313;48810;5,6;20439,36;0,3317
940460105;94046;94;1763,5;10544;16610;22530;11986;5765;8722;11867;14272;18895;21093;24526;29511;5,1;9596,64;0,3071
940460106;94046;94;1516,3;8515;14006;20496;11981;5392;7470;9688;12079;15827;18872;21929;25267;4,7;8169,37;0,3112
940460107;94046;94;1286,6;18163;26802;36354;18191;10260;16311;19997;23849;30526;34075;39174;47863;4,7;18170,58;0,3074
940460108;94046;94;2454,0;16070;22694;32257;16187;10988;14911;17702;20381;26276;29701;34380;42855;3,9;16043,85;0,2950
940460109;94046;94;1691,8;15682;23106;32559;16877;9264;13414;17442;20177;26635;30993;34629;41727;4,5;14302,63;0,2989
940460110;94046;94;1668,6;14879;22242;30879;16000;7997;12971;16330;19366;25128;28711;33881;42057;5,3;19291,70;0,3403
940460111;94046;94;1776,5;14243;20124;27848;13605;8566;12628;15705;17896;23400;26185;29427;34695;4,1;10846,24;0,2759
940460201;94046;94;2766,4;15660;24998;35721;20061;8422;13159;17624;21422;28684;32865;37841;46923;5,6;19883,54;0,3378
940460202;94046;94;1399,1;19422;24107;30018;10596;15075;18367;20416;21909;26213;28713;32047;36835;2,4;8769,37;0,1906
940460203;94046;94;1407,0;15694;23388;32493;16799;8875;13999;17586;20460;26661;30054;34383;41608;4,7;14487,64;0,3011
940460204;94046;94;1498,2;17214;26455;36671;19457;8659;15104;18990;22528;29395;33514;39746;47746;5,5;19748,87;0,3379
940460205;94046;94;2167,4;14984;23419;32515;17531;8594;13379;17104;20677;26686;30859;36052;45592;5,3;21835,66;0,3512
940460301;94046;94;1745,1;19770;29200;41697;21927;12133;17356;21865;25380;32848;37903;45799;59916;4,9;20603,28;0,3245
940460302;94046;94;1403,7;16407;26696;38179;21772;9632;14179;18474;22983;31033;35774;41016;52394;5,4;20197,88;0,3389
940460303;94046;94;1309,5;17516;26643;37286;19770;10522;15796;20242;23816;30325;34281;39901;53391;5,1;23482,52;0,3541
940460304;94046;94;1561,4;17567;25149;35319;17752;9789;14819;19477;22169;28668;32229;37905;46074;4,7;17106,01;0,3127
940460401;94046;94;1297,6;18053;25435;35699;17646;10195;15795;19571;22643;28685;33367;38483;52625;5,2;22002,90;0,3349
940460402;94046;94;1685,7;15673;24014;33629;17956;9985;14201;17269;20921;27366;31417;35639;46330;4,6;20367,34;0,3290
940460403;94046;94;1502,1;14291;20099;25479;11188;9024;12734;15683;18072;21891;24269;27088;31822;3,5;9476,61;0,2578
940520101;94052;94;1948,3;12347;20598;31774;19427;6751;10267;14497;17016;24548;28559;34157;42160;6,2;16488,62;0,3580
940520102;94052;94;2111,5;10920;19805;30734;19814;5800;9435;12243;16162;23975;28334;33999;43944;7,6;21014,87;0,4055
940520103;94052;94;1958,3;21879;31875;46270;24391;13971;19729;23890;27896;36655;42533;51115;66528;4,8;30630,93;0,3562
940520104;94052;94;2735,1;17957;26655;38951;20994;10023;15795;19506;23474;31328;35981;43370;52475;5,2;28122,31;0,3474
940520105;94052;94;2170,1;22317;32843;46968;24651;13127;19836;24276;28486;37935;43127;52308;67636;5,2;34764,66;0,3621
940520106;94052;94;2166,0;17617;27816;40828;23211;10286;15269;20002;23810;32179;37500;44613;60541;5,9;29045,32;0,3748
940520107;94052;94;2208,2;22348;34907;52427;30079;12891;19483;24820;29754;40315;48279;57164;74909;5,8;45379,48;0,3890
940520108;94052;94;1851,4;26721;40922;60158;33437;16177;23721;30103;34934;47421;54557;66369;89859;5,6;53092,07;0,3956
940520109;94052;94;1693,7;24728;37313;57163;32435;15065;22524;27459;32685;44791;51585;61069;81030;5,4;46132,93;0,3884
940520110;94052;94;1667,3;22234;32134;46805;24571;14804;20235;24084;28495;37213;43067;50375;61907;4,2;29263,46;0,3375
940520111;94052;94;1699,5;18362;29837;44835;26473;10164;15913;20513;24969;35634;41162;49942;66510;6,5;30023,61;0,3864
940540101;94054;94;1327,6;16386;24158;33913;17528;10056;14949;17767;21392;28479;31854;36518;45167;4,5;19755,28;0,3286
940540102;94054;94;1312,1;6943;10966;16746;9803;2761;5781;7878;9588;12991;15284;18623;23221;8,4;8505,36;0,3617
940540103;94054;94;1368,1;7332;11948;16733;9401;4227;6346;8305;10269;13483;15362;17832;21212;5,0;7103,64;0,3173
940540104;94054;94;1168,4;9478;14888;20882;11404;4255;7838;10494;12438;16805;19570;23127;26947;6,3;9057,57;0,3274
940540105;94054;94;1475,5;15748;22220;30141;14393;9118;13562;17117;20005;24840;28543;32814;39951;4,4;14519,32;0,2987
940540106;94054;94;1625,7;8612;13937;20048;11436;4804;7598;9859;11970;16092;18859;21159;25495;5,3;8958,43;0,3172
940540107;94054;94;2170,9;13672;20245;28169;14497;8822;11982;14817;17412;22772;26071;29938;36383;4,1;13364,17;0,3086
940540108;94054;94;1719,5;7996;14679;20857;12861;3686;6798;8671;11953;16657;19369;22888;28411;7,7;10475,48;0,3600
940540109;94054;94;2126,1;9427;14879;20727;11300;5624;8274;10469;12877;17125;19485;22315;26408;4,7;8479,79;0,3034
940580101;94058;94;1568,1;18343;29426;40973;22630;11418;16045;21174;24679;33218;37957;44439;59010;5,2;41787,70;0,3742
940580102;94058;94;1660,6;21498;32580;45480;23982;13482;19401;23490;28558;37512;42266;49703;65903;4,9;28812,48;0,3438
940580103;94058;94;1723,1;18082;27323;38657;20575;9649;15116;19987;23857;31225;35954;42456;53208;5,5;25368,46;0,3469
940580104;94058;94;1554,7;20262;28300;40116;19854;11587;18041;21480;24579;32391;36966;44985;58391;5,0;23628,21;0,3415
940580105;94058;94;1916,8;20134;30515;45561;25427;11353;17413;21871;26499;35795;42306;51230;67733;6,0;40268,81;0,4018
