IRIS;COM;DEP;NBUC11;RFUCQ111;RFUCQ211;RFUCQ311;RFUCIQ11;RFUCD111;RFUCD211;RFUCD311;RFUCD411;RFUCD611;RFUCD711;RFUCD811;RFUCD911;RFUCRD11;RFUCET11;RFUCGI11
784810102;78481;78;1466,7;23804;35545;54512;30708;13672;20477;26197;31003;42044;49908;60265;75010;5,5;40336,44;0,3762
784810103;78481;78;1363,1;18137;26707;37319;19182;11276;16323;20077;23015;30238;34440;40037;49030;4,3;16813,15;0,3023
784810104;78481;78;1104,4;15508;22913;31648;16140;9625;14670;16794;19899;25444;29516;34392;41105;4,3;13913,71;0,2978
784810105;78481;78;1159,4;23546;33374;48846;25300;16651;22012;25607;29846;38399;43829;52952;65965;4,0;22744,40;0,2994
784810106;78481;78;1286,3;20593;32403;47210;26617;13323;17508;22509;26899;37149;43603;52045;72504;5,4;48876,17;0,4034
784810107;78481;78;1731,2;17354;27635;43711;26357;10415;14723;19748;24000;33601;40580;46730;58916;5,7;24416,14;0,3624
784810108;78481;78;1728,6;21615;31875;44409;22794;14301;19157;23402;27287;35906;41189;47785;63982;4,5;26539,76;0,3295
784900101;78490;78;1467,4;21536;28663;37768;16232;15200;19483;23488;26233;32602;36260;39672;48095;3,2;17070,95;0,2608
784900102;78490;78;1680,4;15878;21893;28142;12264;9915;13792;17105;19988;24635;26874;30429;36213;3,7;13049,54;0,2703
784900103;78490;78;1423,4;16634;23534;29573;12939;11292;15120;17962;21191;25477;28048;31835;37332;3,3;11344,14;0,2517
784900104;78490;78;2242,4;6538;10485;15198;8660;3984;5872;7402;8978;12270;14218;16529;20862;5,2;6767,60;0,3237
784900105;78490;78;1246,1;15790;21688;27813;12023;10295;14358;16944;19330;24148;26473;29181;34101;3,3;9864,55;0,2477
784900106;78490;78;1059,3;19388;25405;31658;12270;14367;18238;21112;23196;28007;30278;33267;37805;2,6;12048,64;0,2187
784900107;78490;78;1237,9;29460;40673;56236;26776;21393;27409;31950;35648;45352;51508;60545;72538;3,4;24628,51;0,2770
784900108;78490;78;1553,2;22678;31217;39021;16343;16308;20843;24284;27141;34335;37333;43190;54818;3,4;41059,52;0,3077
784900109;78490;78;1185,3;24710;32844;43025;18315;18518;22740;26976;29966;35643;39947;45293;52247;2,8;17993,06;0,2408
784900110;78490;78;2042,4;10428;17085;23568;13140;6782;9226;11813;14472;19342;22220;25044;31014;4,6;10642,02;0,3106
784900111;78490;78;2010,3;14763;21162;29014;14251;9192;13230;15934;18249;24114;27467;30781;37013;4,0;11212,65;0,2749
784900112;78490;78;3066,3;14846;22866;30427;15581;9082;12922;16646;20055;25997;28905;32548;38911;4,3;13983,05;0,2915
784980101;78498;78;1871,7;18435;26319;37855;19420;11868;16447;20276;23647;30278;35073;41009;54030;4,6;24339,66;0,3335
784980102;78498;78;1505,2;8748;14444;22577;13829;4181;7286;9984;12131;16868;20396;24827;33121;7,9;11801,00;0,3740
784980103;78498;78;2568,5;19529;27267;35626;16097;13298;17572;21078;24236;30205;33765;38459;45342;3,4;14545,63;0,2634
784980104;78498;78;1292,2;15017;22635;31382;16365;8954;13329;16710;19945;25276;29199;33408;40525;4,5;14620,74;0,3110
784980105;78498;78;1686,9;21379;29826;40546;19167;14225;19954;23511;26432;33507;37655;43432;54359;3,8;21847,07;0,2932
784980106;78498;78;1453,7;19598;25613;33515;13917;13932;18005;20916;23328;28319;31607;35647;41976;3,0;11879,50;0,2359
784980107;78498;78;1387,3;12881;21449;32364;19483;7749;11606;14571;18082;25452;29812;35748;44871;5,8;17811,60;0,3581
784980108;78498;78;2422,0;15642;24557;34775;19133;10291;13971;17111;20696;27933;32301;37864;48756;4,7;20506,47;0,3361
784980109;78498;78;1573,3;18836;27010;37962;19126;12086;17137;20866;23970;31179;35099;41334;49930;4,1;20706,82;0,3164
784980110;78498;78;1470,5;16498;24554;32992;16494;9420;14704;17828;21540;27383;31130;34584;41343;4,4;13630,58;0,2889
784980111;78498;78;1389,7;11332;17712;24353;13022;7112;9986;12298;15327;20117;23020;26360;32750;4,6;11430,82;0,3119
784980112;78498;78;1362,1;8536;12076;18003;9467;5536;7767;9339;10698;14094;16736;19072;23366;4,2;7561,21;0,2998
784980113;78498;78;1325,2;13224;22079;31305;18081;7749;11626;15862;19297;25162;28664;34137;41935;5,4;17343,01;0,3406
784980114;78498;78;1141,4;14495;22591;34299;19804;8459;12928;16184;19303;26596;31506;37549;46519;5,5;16241,21;0,3379
784980115;78498;78;1241,6;8147;12363;18711;10564;4800;7081;9204;10861;14396;17223;20983;24699;5,1;9068,76;0,3318
784980116;78498;78;254,3;7640;12817;19150;11510;;;;;;;;;;;
784980117;78498;78;1206,6;12077;18824;27769;15692;6905;10557;13685;16001;21653;25332;29743;39399;5,7;17057,96;0,3634
785170101;78517;78;2210,1;17087;24093;34153;17066;11747;15666;18595;21190;27267;31487;37264;48169;4,1;21272,16;0,3202
785170102;78517;78;1670,9;19530;27458;41110;21580;13129;18021;21418;24600;31245;36945;45102;56559;4,3;28950,08;0,3534
785170103;78517;78;1676,0;11945;17999;24628;12683;7393;10630;13223;15590;20239;23079;26324;31399;4,2;10478,22;0,2923
785170104;78517;78;1864,9;19411;26434;37074;17663;12515;17238;20627;23153;30758;34781;40480;49542;4,0;22902,36;0,3093
785170105;78517;78;1224,8;10618;16751;23053;12435;4890;9324;11985;14799;18829;21240;24701;29922;6,1;10534,96;0,3191
785170106;78517;78;1800,0;21819;28907;37863;16044;16381;20192;23559;26031;31773;35598;40707;49634;3,0;44721,34;0,2844
785170107;78517;78;1739,5;22062;29406;40107;18045;15704;20415;23842;26701;33050;37176;44377;55440;3,5;30544,66;0,3133
785170108;78517;78;2457,3;18908;26283;35727;16819;13285;16975;20579;23575;29828;33281;38478;47408;3,6;19059,70;0,2913
785170109;78517;78;1562,8;18607;24970;32710;14103;12554;17356;19780;22257;27796;30452;34867;42760;3,4;14214,37;0,2676
785170110;78517;78;1396,4;18201;25885;34286;16085;12105;16461;19704;23521;28906;32078;37419;44697;3,7;15671,83;0,2799
785450101;78545;78;1420,6;19812;26783;36291;16479;13615;18241;21059;23517;30152;34170;38333;46159;3,4;14871,81;0,2635
785450102;78545;78;1189,9;9866;15444;21588;11722;5887;9143;11123;13227;17784;20279;23479;28652;4,9;9883,67;0,3159
785450103;78545;78;2239,9;13903;22839;33021;19118;8327;12301;15370;18709;26419;30712;35512;45442;5,5;15471,69;0,3302
785450104;78545;78;1213,5;13777;20290;27733;13956;9368;12695;15215;17959;23286;26347;30140;37963;4,1;12698,62;0,2958
785450105;78545;78;2393,2;16471;24726;34571;18100;9189;14557;18178;20749;28439;32440;37547;46859;5,1;17015,25;0,3215
785450106;78545;78;1289,0;15022;25566;35435;20413;8652;12798;17141;21241;28795;33007;38266;46742;5,4;19990,87;0,3370
785450107;78545;78;1827,6;18151;27177;37401;19250;11216;16335;20125;23814;30288;34645;41010;50357;4,5;17674,84;0,3040
785510101;78551;78;932,3;16804;25177;39270;22466;;;;;;;;;;;
785510102;78551;78;1257,1;18466;26078;38851;20385;13051;17244;19755;22997;29870;34500;42717;55145;4,2;29025,33;0,3435
785510103;78551;78;1239,4;17574;24944;36375;18801;9948;15792;18931;21746;28179;32829;40504;56914;5,7;26119,77;0,3645
785510104;78551;78;1384,8;24412;40770;65335;40923;14681;21308;28045;34358;47560;58558;74921;111550;7,6;69931,71;0,4571
785510105;78551;78;1383,8;27614;41854;59366;31752;18526;24477;30726;36014;47413;54241;65716;95739;5,2;49924,20;0,3880
785510106;78551;78;1373,2;23731;40392;60727;36996;13910;20627;26278;32420;46741;55244;68077;97197;7,0;66758,79;0,4406
785510107;78551;78;1406,4;20958;31616;46525;25567;12393;18451;22969;27041;37369;43472;52419;71331;5,8;43090,27;0,3857
785510108;78551;78;1195,8;16833;26247;40547;23714;10968;15406;18505;22248;31182;37476;43747;61075;5,6;37592,89;0,4066
785510109;78551;78;1722,9;11905;19814;29064;17159;5885;10217;13741;16888;23035;26635;31545;39555;6,7;15972,46;0,3584
785510110;78551;78;1471,4;14471;22156;31569;17098;8832;12719;16254;19241;25358;29063;35638;47762;5,4;16914,84;0,3390
785510111;78551;78;1337,6;10803;17581;26114;15311;6469;9332;11952;14874;20629;24217;28997;37641;5,8;13082,47;0,3470
785510112;78551;78;2025,7;21810;32731;46248;24438;14228;19521;23940;27711;37133;42858;50382;65001;4,6;31591,11;0,3509
785510113;78551;78;1219,8;26099;38800;53707;27608;16351;23522;28554;33135;44261;50175;57746;74013;4,5;28116,46;0,3213
785510114;78551;78;1497,5;24454;37365;54651;30197;14552;21452;26909;31479;43213;50181;59860;82725;5,7;50867,72;0,3980
785510115;78551;78;1730,6;19726;29943;45254;25528;10505;17123;21902;25777;35749;41299;50356;67260;6,4;29289,54;0,3755
785510116;78551;78;1732,1;19077;28176;44722;25645;14179;18090;20695;24284;32806;40143;51590;67789;4,8;57315,14;0,4023
785510117;78551;78;1344,7;25046;40213;59917;34871;14899;22008;27853;34161;46247;55131;65653;89226;6,0;65442,50;0,4010
785510118;78551;78;1153,3;31091;45620;65789;34698;21418;27846;34882;40722;52977;60869;72941;97397;4,5;56507,70;0,3717
785510119;78551;78;1317,6;16952;25437;37910;20958;10083;14445;18833;21731;29751;35520;41399;54675;5,4;23284,63;0,3620
785860101;78586;78;1455,2;20017;28106;39304;19287;13567;18554;21402;24781;31396;36314;41940;51276;3,8;20686,79;0,2936
785860102;78586;78;1450,5;18942;26688;37614;18672;12782;17365;20674;23594;30536;35070;40221;47768;3,7;19988,67;0,3066
785860201;78586;78;1589,3;20930;29919;39946;19016;12886;18840;22471;26235;33422;38125;43662;54304;4,2;18754,35;0,2970
785860202;78586;78;1671,8;17839;26232;35401;17562;10475;15835;19321;23076;29004;32680;38557;46667;4,5;19647,61;0,3136
785860203;78586;78;1443,6;21870;28909;38317;16447;15426;20174;23417;25976;32425;36208;41862;50673;3,3;17292,16;0,2645
785860301;78586;78;1359,5;21612;29764;40161;18549;14994;19843;23405;26537;33440;37044;43135;52025;3,5;16866,62;0,2702
785860302;78586;78;1422,5;19139;25195;33798;14659;12269;17360;20487;22673;27566;31477;36516;43888;3,6;14274,81;0,2654
785860401;78586;78;1866,6;19129;26065;34687;15558;13206;17209;20630;23210;28731;32445;36993;44215;3,3;14401,00;0,2655
785860501;78586;78;2206,0;14352;23247;32461;18109;8324;12436;16212;19789;26385;29761;35115;42337;5,1;16431,03;0,3195
785860502;78586;78;2684,9;15003;22510;32037;17034;8900;13228;16817;19444;26013;29713;34043;41747;4,7;15324,28;0,3129
785860601;78586;78;1432,2;10153;18006;27724;17571;5064;8471;11721;14593;21221;25425;30294;36753;7,3;13119,34;0,3556
785860701;78586;78;1586,8;10288;17124;24240;13952;5385;8992;11803;14209;19442;22698;26682;33087;6,1;10925,30;0,3277
785860702;78586;78;1372,3;6540;12070;19337;12797;3799;5731;7256;9331;14974;17958;21770;25630;6,7;10681,14;0,3931
785860703;78586;78;1419,4;9315;15457;22154;12839;4170;7865;10608;12515;17803;20560;24261;29968;7,2;10621,91;0,3463
785860801;78586;78;1660,5;6664;11186;18386;11722;2652;5658;7712;9514;13240;16617;20435;25191;9,5;9571,41;0,3859
785860802;78586;78;1280,5;7171;11493;17088;9917;3389;6282;7931;9741;13567;15860;18652;23990;7,1;8705,11;0,3521
785860901;78586;78;1476,6;8128;13282;20232;12104;4595;7189;8840;11235;15826;18530;22410;27984;6,1;9961,23;0,3536
785861001;78586;78;1978,1;16447;24189;32721;16274;9824;14743;18034;21228;27350;30463;34887;45790;4,7;15967,48;0,3102
785861101;78586;78;1464,7;17011;24358;32832;15821;11396;15852;18388;21221;27346;30487;36262;43763;3,8;14271,18;0,2824
785861102;78586;78;1513,9;17860;24725;33504;15644;11752;16460;19300;22207;28018;31108;36328;43399;3,7;13994,45;0,2761
785861201;78586;78;2014,6;10726;17305;23667;12941;6740;9516;12582;14665;19468;22263;25882;31556;4,7;11421,80;0,3173
785861301;78586;78;;;;;;;;;;;;;;;;
786210101;78621;78;1807,7;12686;19155;26963;14277;6762;10944;13739;16615;22273;25648;29188;34527;5,1;12110,60;0,3142
786210102;78621;78;2252,7;13466;19666;25932;12466;8444;11945;14592;16962;21931;24577;28085;34356;4,1;10970,02;0,2861
786210103;78621;78;1697,1;10765;17883;25017;14252;6811;9583;12398;15182;20512;23523;26561;31777;4,7;10156,66;0,2990
786210104;78621;78;1499,9;6881;10823;16899;10018;3064;6080;7663;9298;13080;15463;18298;22373;7,3;8067,79;0,3538
786210105;78621;78;1853,0;7623;12911;20237;12614;4575;6912;8430;10585;15243;18391;21707;27515;6,0;9625,25;0,3542
786210106;78621;78;1835,7;9807;14636;21632;11825;5787;8502;10729;12572;17189;20074;23643;29583;5,1;9841,68;0,3225
786210107;78621;78;1579,5;7911;12089;18310;10399;4195;6575;8490;10005;14365;17027;20026;24775;5,9;8221,52;0,3362
786210108;78621;78;1517,7;7696;13034;19476;11780;4058;6601;8850;10977;15278;17500;20879;25514;6,3;8906,86;0,3444
786210109;78621;78;1258,4;6940;11746;17024;10084;4045;6376;8077;9624;13685;15799;18507;22785;5,6;8138,32;0,3433
786210110;78621;78;1495,9;6679;10221;15741;9062;3895;6052;7358;8733;12107;14579;16879;21428;5,5;7426,12;0,3390
786210111;78621;78;1476,7;6865;11238;16320;9455;3344;5937;7938;9399;12711;15205;17675;21874;6,5;7224,82;0,3356
786210112;78621;78;1315,5;6305;10158;15428;9123;3147;5223;7000;8655;12022;14061;16680;21739;6,9;7673,94;0,3517
786240101;78624;78;2863,0;22024;30638;41783;19759;15707;20221;23715;27036;34301;39416;45614;57483;3,7;46093,66;0,3274
786240102;78624;78;1681,1;21356;29118;39319;17963;14577;19608;22687;26345;32904;36478;42176;49913;3,4;17056,12;0,2671
786240103;78624;78;3480,6;16437;23432;31872;15435;10039;14625;17845;20862;26531;29989;34168;42064;4,2;16297,53;0,3041
786400101;78640;78;;;;;;;;;;;;;;;;
786400102;78640;78;1235,9;22751;34097;46980;24229;14216;20446;24600;29393;38347;44244;51925;66821;4,7;25867,33;0,3267
786400103;78640;78;1545,9;24901;34499;45170;20269;16490;22441;27371;31210;37956;42220;49084;59832;3,6;21746,39;0,2795
786400104;78640;78;1407,5;19954;27590;35093;15139;14073;18242;21666;24207;30058;33406;37219;44814;3,2;13785,58;0,2509
786400105;78640;78;1273,2;17970;23222;29566;11596;12437;16181;19040;21029;25535;28333;31138;37379;3,0;10680,56;0,2326
786400106;78640;78;1880,8;16032;22505;29272;13240;10484;14641;17749;19965;24890;27489;31352;36532;3,5;11202,62;0,2591
786400107;78640;78;1358,4;14844;21814;30586;15742;9464;13009;16466;19329;25158;28605;32909;39096;4,1;12938,58;0,2941
786400108;78640;78;1382,0;19433;26731;37031;17598;12817;17518;21403;23991;29768;34432;39874;48508;3,8;16349,07;0,2805
786400109;78640;78;1244,4;21328;28790;37866;16538;15570;20075;23003;25586;32106;35895;39570;49174;3,2;47976,81;0,2842
786400110;78640;78;1642,4;23438;30897;39120;15683;17901;21845;24974;27863;34381;37644;41945;51260;2,9;15190,53;0,2392
786400111;78640;78;918,9;14481;20940;27361;12880;;;;;;;;;;;
786420101;78642;78;1715,1;22522;31252;42954;20432;15474;20750;24539;27732;35074;39687;45827;57118;3,7;21350,03;0,2973
786420102;78642;78;2710,2;18474;26365;37441;18967;12305;16598;19921;23146;30449;34990;40916;52323;4,3;37257,06;0,3356
786420103;78642;78;2305,6;13754;19671;26193;12439;9499;12612;15130;17341;21868;24536;28207;33806;3,6;11109,13;0,2738
786420104;78642;78;1757,3;17924;25156;33523;15599;12111;16572;19386;22552;27464;31488;35932;41430;3,4;12883,23;0,2618
786420105;78642;78;1927,0;23764;32519;42816;19052;16952;21869;25415;29139;36331;40083;45753;57011;3,4;21469,66;0,2817
786460101;78646;78;1746,6;16873;27739;40649;23776;9687;14803;18755;23373;31553;37361;43938;57061;5,9;29172,54;0,3731
786460102;78646;78;1576,9;8798;13611;20345;11547;5049;7974;9762;11459;16211;18467;22354;27092;5,4;9519,31;0,3344
786460103;78646;78;1623,4;13641;19832;27668;14027;8505;12595;15025;17753;22691;25778;29928;37456;4,4;13472,21;0,3102
786460201;78646;78;1630,8;24935;38460;54112;29177;16333;22278;27771;33365;43577;49774;59461;82355;5,0;56007,84;0,3753
786460202;78646;78;1759,1;24968;36207;52916;27948;16587;22757;26956;31816;41936;49442;58530;72667;4,4;55079,79;0,3682
786460203;78646;78;1434,7;23100;31658;44178;21078;16399;20010;25111;27806;35237;41032;48186;58887;3,6;26114,89;0,3003
786460204;78646;78;1465,2;26659;38007;55557;28898;16949;24575;28451;32370;43500;50793;60477;81431;4,8;47958,58;0,3638
786460205;78646;78;1221,9;27282;38205;50431;23149;20350;25002;29639;33641;42605;47893;54529;67362;3,3;28013,67;0,2826
786460206;78646;78;1616,9;10606;17840;31643;21037;5822;9613;11988;14816;21669;27129;35263;54184;9,3;33149,74;0,4820
786460207;78646;78;1518,1;20232;30294;43050;22818;12035;17635;22486;26221;35185;40149;46942;58069;4,8;26596,61;0,3371
786460301;78646;78;1518,8;21854;30992;42460;20606;15586;20220;23144;26961;34952;39944;45452;56176;3,6;20366,30;0,2921
786460302;78646;78;1596,4;20505;30090;42445;21940;12444;17987;22263;25923;34847;39312;46080;56909;4,6;23682,76;0,3229
786460303;78646;78;1847,5;14560;21871;29629;15069;7903;12680;16655;19406;24655;27434;31994;40404;5,1;14770,87;0,3138
786460304;78646;78;1898,9;18885;26045;37320;18435;13081;17301;20283;23052;29393;34669;39493;47515;3,6;16509,48;0,2878
786460305;78646;78;1549,9;25551;35922;47429;21878;17207;22850;27394;32191;39370;43904;50911;62465;3,6;20335,55;0,2750
786460306;78646;78;2075,9;22707;33085;46086;23379;15721;20766;24815;28537;37641;42883;50091;61177;3,9;26255,65;0,3096
786460307;78646;78;1782,7;21172;29150;38709;17537;15163;19422;22542;25601;32976;36328;42589;56107;3,7;21161,50;0,2995
786460401;78646;78;1701,9;18918;28485;41838;22920;10525;16668;21330;25177;33260;38299;45965;62060;5,9;30618,98;0,3695
786460402;78646;78;1778,8;24018;34755;51024;27006;14889;21635;26044;30350;41025;47010;56628;71832;4,8;61734,71;0,3900
786460403;78646;78;1646,9;20627;32411;48527;27900;13735;18868;22882;27938;38187;45457;54180;70485;5,1;43816,70;0,3805
786460404;78646;78;1711,3;24664;37885;54149;29485;16139;22371;28079;32339;43701;49724;59867;76301;4,7;45075,43;0,3664
786460405;78646;78;1727,5;24879;37077;51479;26600;15894;22206;27733;32667;41894;47626;57146;74703;4,7;110317,36;0,3937
786460406;78646;78;1468,4;25569;38222;59214;33645;15396;23230;28285;32582;46154;53811;67445;96719;6,3;57263,86;0,4158
786460407;78646;78;1518,7;27881;40393;60133;32252;19439;25556;29860;34044;47898;54936;66237;100550;5,2;60056,56;0,4029
786460501;78646;78;1542,6;26525;38421;56484;29959;16913;24303;29277;33560;43526;51239;63121;81817;4,8;51676,85;0,3681
786460502;78646;78;1624,5;23618;37021;51384;27766;15473;20864;25969;30800;41261;47670;56885;78272;5,1;56120,23;0,3963
786460503;78646;78;1441,1;21635;33127;49615;27980;12440;19705;23041;27953;39196;44690;54248;67589;5,4;38353,50;0,3827
786460504;78646;78;1560,9;19881;31186;44717;24836;12673;17534;22655;26622;35542;41410;47522;64575;5,1;26346,61;0,3482
786460505;78646;78;1309,0;27907;40443;60025;32118;17953;24857;30619;34599;47276;54312;69832;104255;5,8;96122,52;0,4458
786460506;78646;78;1308,4;28941;43834;64404;35463;18750;26458;31470;36932;51158;60361;73924;104327;5,6;69242,11;0,4186
786460601;78646;78;1547,1;18861;28468;44455;25594;9703;16211;21022;24301;33281;39797;48418;63580;6,6;31998,27;0,3890
786460602;78646;78;1326,5;20912;31843;47938;27026;12806;18622;22724;26451;36791;42653;52781;71704;5,6;36816,87;0,3863
786460603;78646;78;1512,8;21722;31618;46900;25178;12896;19432;24047;27456;36641;42551;51919;66432;5,2;35152,84;0,3623
786460604;78646;78;1403,0;20477;28730;43047;22570;13225;18755;22145;25586;33147;39476;47799;63284;4,8;87258,10;0,3750
786460605;78646;78;1347,8;19295;30735;44656;25361;10956;16523;21354;25956;35298;41227;48245;61089;5,6;26280,14;0,3560
786460606;78646;78;2384,5;17105;21939;27797;10692;12919;15728;18110;20331;24198;26458;29119;33652;2,6;8854,38;0,2086
786500101;78650;78;1904,6;31916;47094;72374;40458;21593;28614;34639;41525;54949;66525;79655;121377;5,6;78816,03;0,4228
786500102;78650;78;2006,7;27727;45193;74854;47127;17013;24870;31155;38098;53715;65112;84767;126645;7,4;170099,89;0,5096
786500103;78650;78;2356,7;26125;44120;73023;46898;14610;22601;29496;36360;52361;66081;84053;135368;9,3;87937,62;0,4924
786500104;78650;78;2062,5;21917;33343;54261;32344;13676;19266;23992;28385;39694;48769;60692;93557;6,8;93013,64;0,4801
786500105;78650;78;2644,6;24183;38151;58029;33846;14707;20974;27039;32292;45010;52487;67067;98994;6,7;61202,19;0,4310
786860101;78686;78;;;;;;;;;;;;;;;;
786860102;78686;78;1447,0;21918;31110;45717;23799;13306;19187;23549;26757;35067;40950;49031;60001;4,5;25434,70;0,3278
786860103;78686;78;1512,0;27779;39900;52927;25148;17995;25018;29703;34770;44864;49781;59426;77298;4,3;35686,64;0,3283
786860104;78686;78;1447,2;22972;32086;46617;23645;14883;20315;24930;28323;36748;42857;50673;62916;4,2;22722,38;0,3094
786860105;78686;78;1714,2;23740;33622;45018;21278;14770;21628;25333;29403;36988;41989;48062;57774;3,9;33230,47;0,3062
786860106;78686;78;1636,7;23595;33765;48493;24898;15097;21470;25406;29610;38927;44721;52621;62845;4,2;24379,03;0,3162
786860107;78686;78;1593,2;23609;32243;45010;21401;14656;21162;25384;29030;37201;41638;49099;62678;4,3;27372,63;0,3279
786860108;78686;78;1466,0;19680;30818;44827;25147;11293;17205;22049;26361;35627;41167;48891;60195;5,3;31073,90;0,3563
